6.400000,19.200000,-78.000000,-84.000000,-69.500000,-79.000000,-73.000000,-71.500000,-64.500000,-83.000000,-74.000000,-66.000000,-70.000000,-67.000000,-52.500000,-75.500000,-57.500000
8.000000,19.200000,-80.000000,-93.000000,-72.000000,-70.000000,-70.500000,-68.000000,-58.000000,-72.000000,-67.000000,-68.000000,-70.000000,-60.000000,-42.000000,-79.500000,-57.000000
9.600000,19.200000,-76.000000,-81.000000,-69.000000,-68.500000,-68.000000,-63.000000,-60.500000,-75.500000,-67.000000,-65.000000,-66.000000,-53.500000,-52.000000,-77.000000,-51.000000
11.200000,19.200000,-93.000000,-87.000000,-80.000000,-71.500000,-69.000000,-64.000000,-68.000000,-84.000000,-66.000000,-67.000000,-67.000000,-55.500000,-54.500000,-75.000000,-54.500000
12.800000,19.200000,-76.000000,-93.000000,-72.000000,-66.000000,-65.500000,-62.000000,-66.000000,-77.000000,-69.000000,-67.500000,-66.500000,-58.000000,-48.500000,-69.000000,-54.000000
14.400000,19.200000,-93.000000,-86.000000,-71.000000,-78.000000,-67.500000,-65.500000,-66.000000,-79.000000,-70.000000,-73.000000,-70.000000,-56.500000,-56.000000,-72.000000,-63.500000
1.600000,20.800000,-70.000000,-89.000000,-70.500000,-71.000000,-71.000000,-71.500000,-62.500000,-81.000000,-64.000000,-57.000000,-62.000000,-64.500000,-53.500000,-67.000000,-64.000000
3.200000,20.800000,-80.000000,-86.000000,-63.500000,-78.000000,-66.500000,-71.000000,-66.000000,-82.500000,-68.000000,-57.000000,-60.000000,-64.500000,-58.500000,-76.000000,-67.500000
4.800000,20.800000,-78.000000,-86.000000,-76.000000,-74.000000,-72.000000,-68.500000,-61.000000,-84.000000,-65.000000,-62.000000,-65.500000,-63.500000,-48.500000,-78.500000,-60.000000
6.400000,20.800000,-77.500000,-88.000000,-68.000000,-72.000000,-72.000000,-66.000000,-64.500000,-80.500000,-70.000000,-66.000000,-72.500000,-53.000000,-52.000000,-77.500000,-56.500000
8.000000,20.800000,-73.000000,-81.000000,-68.000000,-70.000000,-67.500000,-63.000000,-61.000000,-76.000000,-68.000000,-69.000000,-70.500000,-53.000000,-47.000000,-71.500000,-56.000000
9.600000,20.800000,-80.000000,-79.000000,-75.000000,-68.000000,-63.000000,-66.000000,-64.000000,-80.000000,-70.000000,-66.000000,-70.000000,-62.000000,-45.500000,-71.000000,-59.000000
11.200000,20.800000,-80.000000,-81.500000,-70.000000,-73.500000,-63.500000,-63.000000,-64.000000,-77.000000,-69.500000,-69.500000,-73.000000,-54.000000,-51.500000,-77.500000,-54.000000
12.800000,20.800000,-79.000000,-93.000000,-72.000000,-72.500000,-66.000000,-65.000000,-62.000000,-76.000000,-69.000000,-70.000000,-70.000000,-53.000000,-50.000000,-77.000000,-55.500000
14.400000,20.800000,-93.000000,-84.000000,-74.000000,-73.500000,-66.000000,-67.000000,-67.500000,-79.000000,-69.000000,-70.500000,-71.000000,-55.500000,-50.000000,-75.500000,-59.000000
1.600000,22.400000,-68.000000,-86.000000,-63.500000,-75.000000,-74.500000,-68.000000,-66.500000,-76.500000,-68.000000,-58.500000,-69.500000,-68.500000,-57.000000,-68.000000,-66.000000
3.200000,22.400000,-85.000000,-87.000000,-71.500000,-80.000000,-72.000000,-73.000000,-67.000000,-79.500000,-66.500000,-61.500000,-71.000000,-65.000000,-54.500000,-69.500000,-60.000000
4.800000,22.400000,-86.000000,-91.000000,-69.000000,-79.500000,-74.500000,-69.000000,-68.500000,-82.000000,-68.000000,-70.000000,-74.000000,-67.500000,-59.000000,-71.000000,-69.000000
6.400000,22.400000,-86.000000,-93.000000,-72.500000,-74.000000,-72.000000,-75.000000,-66.500000,-83.000000,-71.500000,-74.000000,-72.500000,-78.000000,-52.000000,-73.500000,-59.000000
1.600000,24.000000,-78.000000,-90.500000,-68.500000,-77.000000,-70.000000,-70.000000,-66.000000,-81.000000,-70.500000,-62.500000,-66.000000,-69.000000,-59.000000,-67.000000,-62.000000
3.200000,24.000000,-81.000000,-88.000000,-78.000000,-75.000000,-70.500000,-72.000000,-68.000000,-86.000000,-67.000000,-61.000000,-65.000000,-71.000000,-54.000000,-68.000000,-62.000000
4.800000,24.000000,-78.000000,-93.000000,-65.000000,-79.000000,-75.000000,-72.500000,-70.000000,-85.000000,-71.500000,-67.000000,-73.000000,-67.000000,-61.000000,-74.000000,-60.000000
6.400000,24.000000,-84.500000,-90.000000,-77.000000,-82.000000,-76.500000,-75.000000,-70.000000,-86.000000,-73.000000,-63.500000,-72.500000,-74.000000,-54.000000,-66.500000,-67.000000
1.600000,25.600000,-83.500000,-90.000000,-75.000000,-79.000000,-71.000000,-67.000000,-68.500000,-79.000000,-69.000000,-61.000000,-71.000000,-76.500000,-55.000000,-61.000000,-66.500000
3.200000,25.600000,-76.000000,-85.000000,-76.000000,-77.500000,-73.000000,-76.000000,-70.500000,-85.500000,-68.500000,-60.500000,-64.000000,-76.000000,-60.000000,-65.000000,-61.000000
4.800000,25.600000,-80.000000,-93.000000,-71.500000,-82.500000,-74.000000,-76.000000,-70.000000,-83.000000,-73.500000,-65.000000,-68.000000,-77.000000,-60.000000,-64.000000,-75.000000
6.400000,25.600000,-78.000000,-89.000000,-70.000000,-78.500000,-73.000000,-81.000000,-67.500000,-82.000000,-68.000000,-66.000000,-65.000000,-76.500000,-59.000000,-69.000000,-73.000000
1.600000,27.200000,-77.000000,-88.000000,-74.500000,-78.000000,-73.500000,-70.000000,-68.000000,-77.000000,-68.000000,-63.000000,-63.000000,-74.000000,-57.000000,-64.000000,-64.000000
3.200000,27.200000,-75.000000,-87.000000,-75.000000,-77.000000,-71.000000,-71.000000,-69.000000,-93.000000,-72.500000,-55.500000,-69.500000,-75.000000,-58.500000,-60.000000,-70.000000
4.800000,27.200000,-80.000000,-93.000000,-72.000000,-81.500000,-75.000000,-74.000000,-68.500000,-83.000000,-74.000000,-64.500000,-78.000000,-80.000000,-50.500000,-54.000000,-71.000000
6.400000,27.200000,-84.000000,-93.000000,-73.000000,-81.000000,-73.500000,-77.000000,-72.000000,-88.000000,-70.000000,-73.500000,-70.500000,-82.000000,-63.000000,-55.000000,-69.000000
